,subtest_27,subtest_28,subtest_29,subtest_30,subtest_32,subtest_33,subtest_36,subtest_37,subtest_38,subtest_39,subtest_40,Model_C_label,Model_A_label,Model_B_label
50,0.6666666666666666,0.6666666666666665,0.6666666666666666,0.5238095238095237,0.7014925373134329,0.2857142857142856,0.9090909090909092,1.0,0.9705882352941176,0.9534883720930232,0.9315789473684212,1,1,1
51,0.7777777777777778,0.6666666666666665,0.4333333333333333,0.5714285714285714,0.8078358208955224,0.1428571428571428,1.0,1.0,0.75,0.8895348837209301,0.9157894736842104,0,0,1
52,0.7777777777777778,0.6666666666666665,0.6,0.6190476190476191,0.6921641791044776,0.4285714285714285,1.0,0.9090909090909092,0.6911764705882353,0.941860465116279,0.9,0,0,1
53,1.0,0.5,0.4666666666666667,0.3809523809523809,0.7201492537313433,0.2857142857142856,1.0,1.0,0.7647058823529412,0.9302325581395348,0.9421052631578948,0,1,1
54,0.7777777777777778,0.6666666666666665,0.5,0.3809523809523809,0.8880597014925373,0.1428571428571428,1.0,1.0,0.7647058823529412,0.9360465116279068,0.9210526315789472,1,0,1
55,0.6666666666666666,0.6666666666666665,0.8,0.2857142857142857,0.7611940298507462,0.1428571428571428,1.0,1.0,0.7941176470588236,0.9593023255813952,0.9157894736842104,0,1,1
56,0.888888888888889,0.6666666666666665,0.6333333333333333,0.6190476190476191,0.7145522388059702,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.911764705882353,0.9593023255813952,0.9157894736842104,1,1,0
57,0.5555555555555555,0.6666666666666665,0.4,0.5238095238095237,0.8227611940298507,0.7142857142857142,1.0,0.9090909090909092,0.7647058823529412,0.9302325581395348,0.8736842105263158,0,0,1
58,0.6666666666666666,0.5,0.6,0.5238095238095237,0.7350746268656717,0.2857142857142856,1.0,1.0,0.661764705882353,0.9825581395348836,0.9526315789473684,0,0,1
59,0.6666666666666666,0.6666666666666665,0.8,0.7619047619047619,0.7798507462686567,0.5714285714285714,1.0,0.7272727272727273,0.9264705882352942,0.9593023255813952,0.968421052631579,1,1,1
60,0.7777777777777778,0.5,0.6666666666666666,0.7142857142857142,0.6138059701492538,0.1428571428571428,1.0,1.0,0.7058823529411765,0.9302325581395348,0.8736842105263158,0,1,1
61,0.7777777777777778,0.6666666666666665,0.5,0.6190476190476191,0.7201492537313433,0.4285714285714285,1.0,0.9090909090909092,0.661764705882353,0.9593023255813952,0.9210526315789472,0,0,1
62,0.7777777777777778,0.6666666666666665,0.3333333333333333,0.4285714285714285,0.6623134328358209,0.2857142857142856,1.0,1.0,0.8823529411764707,0.9476744186046512,0.9,0,0,0
63,0.888888888888889,0.1666666666666666,0.7666666666666667,0.6666666666666665,0.6511194029850746,0.2857142857142856,1.0,1.0,0.7647058823529412,0.9069767441860463,0.8578947368421053,0,1,1
64,0.7777777777777778,0.5,0.5333333333333333,0.4761904761904761,0.8451492537313433,0.2857142857142856,1.0,0.9090909090909092,1.0,0.9534883720930232,0.963157894736842,1,0,1
65,0.7777777777777778,0.5,0.5666666666666667,0.7142857142857142,0.666044776119403,0.2857142857142856,1.0,0.9090909090909092,0.8676470588235294,0.9534883720930232,0.9421052631578948,0,1,1
66,0.7777777777777778,0.5,0.4,0.6190476190476191,0.8041044776119403,0.2857142857142856,0.9090909090909092,1.0,0.9558823529411764,0.9651162790697674,0.963157894736842,1,0,1
67,0.6666666666666666,0.5,0.7,0.8095238095238095,0.5503731343283582,0.2857142857142856,1.0,0.9090909090909092,0.7647058823529412,0.9709302325581394,0.968421052631579,0,0,0
68,0.6666666666666666,0.5,0.5,0.238095238095238,0.6884328358208955,0.5714285714285714,1.0,1.0,0.7941176470588236,0.9534883720930232,0.9315789473684212,0,0,1
69,0.5555555555555555,0.6666666666666665,0.5666666666666667,0.5714285714285714,0.7854477611940298,0.2857142857142856,1.0,1.0,0.6176470588235294,0.883720930232558,0.8842105263157894,0,0,0
70,0.7777777777777778,0.5,0.5,0.3333333333333333,0.5932835820895522,0.4285714285714285,1.0,1.0,0.8529411764705883,0.9244186046511628,0.9315789473684212,0,0,1
71,0.888888888888889,0.8333333333333333,0.5666666666666667,0.5714285714285714,0.7257462686567164,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.661764705882353,0.9534883720930232,0.9526315789473684,0,0,0
72,0.7777777777777778,0.5,0.6333333333333333,0.6666666666666665,0.8787313432835822,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.8676470588235294,0.9476744186046512,0.936842105263158,1,0,0
73,0.6666666666666666,0.5,0.5333333333333333,0.4761904761904761,0.792910447761194,0.5714285714285714,1.0,0.9090909090909092,0.75,0.9476744186046512,0.9421052631578948,0,0,0
74,0.7777777777777778,0.8333333333333333,0.6333333333333333,0.3333333333333333,0.8339552238805971,0.4285714285714285,0.8181818181818182,1.0,0.9705882352941176,0.9476744186046512,0.8789473684210526,1,1,1
75,0.7777777777777778,0.6666666666666665,0.4666666666666667,0.2857142857142857,0.7425373134328358,0.4285714285714285,1.0,1.0,0.5588235294117647,0.9534883720930232,0.868421052631579,0,0,1
76,1.0,0.5,0.3333333333333333,0.2857142857142857,0.9813432835820896,0.5714285714285714,1.0,0.9090909090909092,0.6470588235294118,0.9709302325581394,0.9,0,0,1
77,0.7777777777777778,0.6666666666666665,0.3,0.4761904761904761,0.8805970149253731,0.2857142857142856,0.9090909090909092,1.0,0.9705882352941176,0.9476744186046512,0.8736842105263158,0,0,1
78,0.6666666666666666,0.6666666666666665,0.4,0.238095238095238,0.7817164179104478,0.4285714285714285,1.0,1.0,0.7205882352941176,0.8953488372093021,0.9315789473684212,0,0,0
79,0.7777777777777778,0.5,0.5,0.4285714285714285,0.7947761194029851,0.4285714285714285,1.0,1.0,0.4852941176470588,0.8895348837209301,0.9210526315789472,0,0,1
80,0.6666666666666666,0.5,0.6666666666666666,0.1904761904761904,0.6063432835820896,0.4285714285714285,1.0,1.0,0.7941176470588236,0.9709302325581394,0.936842105263158,0,0,1
81,0.6666666666666666,0.5,0.4333333333333333,0.5238095238095237,0.8041044776119403,0.4285714285714285,0.9090909090909092,1.0,0.8382352941176471,0.9651162790697674,0.9473684210526316,1,0,1
82,0.6666666666666666,0.3333333333333332,0.4666666666666667,0.3809523809523809,0.8768656716417911,0.4285714285714285,1.0,1.0,0.6911764705882353,0.9534883720930232,0.9157894736842104,0,0,0
83,0.7777777777777778,0.6666666666666665,0.5666666666666667,0.4761904761904761,0.6940298507462687,0.2857142857142856,0.9090909090909092,1.0,0.7205882352941176,0.9534883720930232,0.936842105263158,0,0,0
84,0.5555555555555555,0.5,0.8333333333333334,0.5714285714285714,0.746268656716418,0.7142857142857142,0.8181818181818182,0.9090909090909092,1.0,0.9825581395348836,0.9736842105263158,1,1,1
85,0.7777777777777778,0.5,0.5666666666666667,0.5714285714285714,0.6697761194029851,0.5714285714285714,1.0,0.9090909090909092,0.6029411764705883,0.8953488372093021,0.8894736842105263,0,0,0
86,0.888888888888889,0.8333333333333333,0.4666666666666667,0.5238095238095237,0.7238805970149254,0.7142857142857142,0.8181818181818182,0.9090909090909092,0.7205882352941176,0.9651162790697674,0.9578947368421052,0,0,1
87,0.7777777777777778,0.6666666666666665,0.5666666666666667,0.1904761904761904,0.6735074626865671,0.2857142857142856,1.0,1.0,0.7647058823529412,0.9476744186046512,0.8263157894736842,0,0,1
88,0.6666666666666666,0.5,0.6333333333333333,0.3809523809523809,0.8246268656716418,0.4285714285714285,1.0,0.9090909090909092,0.7352941176470589,0.9709302325581394,0.936842105263158,0,0,0
89,0.888888888888889,0.6666666666666665,0.4333333333333333,0.6190476190476191,0.7779850746268657,0.2857142857142856,0.9090909090909092,1.0,0.5441176470588236,0.9011627906976742,0.9052631578947368,0,0,0
90,0.7777777777777778,0.3333333333333332,0.6,0.8095238095238095,0.6511194029850746,0.5714285714285714,1.0,0.8181818181818182,0.7205882352941176,0.9767441860465116,0.963157894736842,0,1,0
91,0.7777777777777778,0.3333333333333332,0.6,0.4285714285714285,0.7220149253731344,0.2857142857142856,1.0,1.0,0.6470588235294118,0.9534883720930232,0.9105263157894736,0,0,1
92,0.7777777777777778,0.5,0.2333333333333333,0.6190476190476191,0.5466417910447762,0.4285714285714285,1.0,1.0,0.6323529411764707,0.9302325581395348,0.8789473684210526,0,0,0
93,0.7777777777777778,0.5,0.4666666666666667,0.5238095238095237,0.710820895522388,0.2857142857142856,1.0,1.0,0.5588235294117647,0.9244186046511628,0.8631578947368421,0,0,1
94,0.6666666666666666,0.5,0.4333333333333333,0.4285714285714285,0.6417910447761194,0.4285714285714285,1.0,1.0,0.6176470588235294,0.9360465116279068,0.9157894736842104,0,0,0
95,0.888888888888889,0.5,0.6,0.7142857142857142,0.8227611940298507,0.5714285714285714,0.8181818181818182,0.9090909090909092,0.7647058823529412,0.9825581395348836,0.9578947368421052,1,0,1
96,0.5555555555555555,0.3333333333333332,0.4666666666666667,0.4761904761904761,0.832089552238806,0.5714285714285714,0.9090909090909092,1.0,0.9558823529411764,0.9360465116279068,0.8947368421052632,0,0,0
97,0.7777777777777778,0.6666666666666665,0.6333333333333333,0.4761904761904761,0.6791044776119403,0.2857142857142856,1.0,0.9090909090909092,0.7205882352941176,0.8604651162790696,0.9210526315789472,0,0,1
98,0.6666666666666666,0.3333333333333332,0.7,0.3809523809523809,0.7350746268656717,0.5714285714285714,1.0,0.9090909090909092,0.75,0.9593023255813952,0.9315789473684212,0,0,1
99,0.5555555555555555,0.3333333333333332,0.4,0.6666666666666665,0.7947761194029851,0.2857142857142856,1.0,1.0,0.7647058823529412,0.9186046511627906,0.8736842105263158,0,0,0
100,0.888888888888889,0.5,0.5666666666666667,0.3333333333333333,0.6697761194029851,0.4285714285714285,1.0,0.9090909090909092,0.8529411764705883,0.9127906976744184,0.8947368421052632,0,1,0
101,0.7777777777777778,0.6666666666666665,0.5666666666666667,0.5714285714285714,0.8582089552238806,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.6029411764705883,0.9825581395348836,0.9210526315789472,0,1,0
102,0.6666666666666666,0.8333333333333333,0.5666666666666667,0.4285714285714285,0.6958955223880597,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.8529411764705883,0.9476744186046512,0.9473684210526316,1,0,0
103,0.6666666666666666,0.8333333333333333,0.5333333333333333,0.4761904761904761,0.7593283582089553,0.2857142857142856,0.9090909090909092,1.0,0.5882352941176471,0.9651162790697674,0.8473684210526315,0,0,1
104,0.7777777777777778,0.5,0.7,0.4285714285714285,0.6436567164179104,0.1428571428571428,1.0,1.0,0.6911764705882353,0.9011627906976742,0.8578947368421053,0,0,1
105,0.6666666666666666,0.3333333333333332,0.5,0.7619047619047619,0.7388059701492538,0.2857142857142856,0.9090909090909092,1.0,0.7941176470588236,0.9767441860465116,0.9263157894736842,0,0,1
106,0.6666666666666666,0.5,0.4666666666666667,0.4761904761904761,0.6809701492537313,0.2857142857142856,1.0,1.0,0.661764705882353,0.9244186046511628,0.9105263157894736,0,0,1
107,0.6666666666666666,0.5,0.5666666666666667,0.3333333333333333,0.7761194029850746,0.2857142857142856,1.0,1.0,0.6029411764705883,0.9360465116279068,0.9315789473684212,0,0,1
108,0.888888888888889,0.5,0.7333333333333334,0.6666666666666665,0.7667910447761194,0.5714285714285714,1.0,0.7272727272727273,0.7941176470588236,0.9302325581395348,0.936842105263158,1,1,0
109,0.7777777777777778,0.5,0.7,0.1904761904761904,0.792910447761194,0.5714285714285714,0.8181818181818182,1.0,0.9705882352941176,0.9651162790697674,0.9578947368421052,1,1,1
110,0.6666666666666666,0.5,0.5,0.6666666666666665,0.7238805970149254,0.2857142857142856,0.9090909090909092,1.0,0.823529411764706,0.8895348837209301,0.9,0,0,1
111,0.888888888888889,0.5,0.3666666666666667,0.238095238095238,0.7574626865671642,0.2857142857142856,1.0,1.0,0.7352941176470589,0.9476744186046512,0.8789473684210526,0,0,0
112,0.7777777777777778,0.6666666666666665,0.4666666666666667,0.3333333333333333,0.7481343283582089,0.2857142857142856,0.9090909090909092,1.0,0.8676470588235294,0.9360465116279068,0.9,0,0,0
113,0.7777777777777778,0.5,0.2666666666666666,0.5714285714285714,0.6529850746268657,0.2857142857142856,1.0,1.0,0.6911764705882353,0.9186046511627906,0.8473684210526315,0,0,1
114,0.888888888888889,0.6666666666666665,0.6666666666666666,0.5238095238095237,0.7854477611940298,0.4285714285714285,0.9090909090909092,0.8181818181818182,0.8676470588235294,0.9651162790697674,0.968421052631579,1,1,1
115,0.6666666666666666,0.6666666666666665,0.3666666666666667,0.6190476190476191,0.8246268656716418,0.2857142857142856,0.9090909090909092,0.9090909090909092,0.9852941176470588,0.9593023255813952,0.9421052631578948,1,0,0
116,1.0,0.6666666666666665,0.5333333333333333,0.3809523809523809,0.7742537313432836,0.2857142857142856,0.9090909090909092,0.9090909090909092,0.7794117647058824,0.9651162790697674,0.968421052631579,0,0,1
117,0.888888888888889,0.5,0.6333333333333333,0.3333333333333333,0.5839552238805971,0.4285714285714285,1.0,0.9090909090909092,0.6470588235294118,0.9476744186046512,0.9578947368421052,0,1,1
118,0.7777777777777778,0.6666666666666665,0.2,0.5714285714285714,0.8283582089552239,0.1428571428571428,1.0,0.9090909090909092,0.8676470588235294,0.9593023255813952,0.8894736842105263,1,0,0
119,0.7777777777777778,0.5,0.3333333333333333,0.3809523809523809,0.8059701492537313,0.5714285714285714,1.0,0.9090909090909092,0.661764705882353,0.941860465116279,0.9052631578947368,0,0,0
120,0.7777777777777778,0.6666666666666665,0.6333333333333333,0.1428571428571428,0.9011194029850746,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.8823529411764707,0.9709302325581394,0.9578947368421052,0,0,1
121,0.7777777777777778,0.8333333333333333,0.4666666666666667,0.6666666666666665,0.625,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.6764705882352942,0.8720930232558138,0.8842105263157894,0,0,1
122,0.6666666666666666,0.5,0.6666666666666666,0.4285714285714285,0.3992537313432835,0.2857142857142856,1.0,1.0,0.6764705882352942,0.941860465116279,0.9105263157894736,0,0,0
123,0.888888888888889,0.5,0.5666666666666667,0.3809523809523809,0.5764925373134329,0.2857142857142856,0.9090909090909092,1.0,0.8970588235294118,0.941860465116279,0.8947368421052632,0,0,0
124,0.5555555555555555,0.6666666666666665,0.5666666666666667,0.5238095238095237,0.6194029850746269,0.2857142857142856,1.0,0.9090909090909092,0.7647058823529412,0.9534883720930232,0.9105263157894736,0,0,1
125,0.3333333333333333,0.5,0.5666666666666667,0.238095238095238,0.7145522388059702,0.5714285714285714,1.0,1.0,0.6323529411764707,0.941860465116279,0.9315789473684212,0,0,0
126,0.7777777777777778,0.3333333333333332,0.4666666666666667,0.4761904761904761,0.789179104477612,0.4285714285714285,1.0,0.9090909090909092,0.6764705882352942,0.9651162790697674,0.963157894736842,0,0,0
127,0.7777777777777778,0.3333333333333332,0.3333333333333333,0.5238095238095237,0.792910447761194,0.2857142857142856,0.9090909090909092,1.0,0.9705882352941176,0.9593023255813952,0.9315789473684212,1,0,1
128,0.6666666666666666,0.6666666666666665,0.5333333333333333,0.4285714285714285,0.7182835820895522,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.9852941176470588,0.9069767441860463,0.936842105263158,1,0,0
129,0.888888888888889,0.3333333333333332,0.5,0.3809523809523809,0.5652985074626866,0.2857142857142856,1.0,1.0,0.6764705882352942,0.9302325581395348,0.9157894736842104,0,0,0
130,0.7777777777777778,0.5,0.5,0.5714285714285714,0.8078358208955224,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.8823529411764707,0.9011627906976742,0.9,0,0,1
131,0.7777777777777778,0.5,0.4333333333333333,0.3809523809523809,0.5205223880597015,0.4285714285714285,1.0,1.0,0.5294117647058824,0.941860465116279,0.8842105263157894,0,0,0
132,0.6666666666666666,0.5,0.4333333333333333,0.6190476190476191,0.3768656716417911,0.2857142857142856,1.0,1.0,0.6176470588235294,0.9360465116279068,0.9263157894736842,0,0,1
133,0.6666666666666666,0.6666666666666665,0.3,0.2857142857142857,0.8283582089552239,0.2857142857142856,1.0,0.9090909090909092,0.911764705882353,0.9651162790697674,0.9263157894736842,1,0,0
134,0.6666666666666666,0.5,0.4666666666666667,0.238095238095238,0.6511194029850746,0.4285714285714285,1.0,1.0,0.6470588235294118,0.9011627906976742,0.9105263157894736,0,0,0
135,0.7777777777777778,0.6666666666666665,0.5333333333333333,0.6666666666666665,0.6847014925373135,0.1428571428571428,0.9090909090909092,0.9090909090909092,0.9558823529411764,0.9011627906976742,0.9,0,0,0
136,0.7777777777777778,0.5,0.5666666666666667,0.5238095238095237,0.5578358208955224,0.1428571428571428,1.0,0.9090909090909092,0.911764705882353,0.9302325581395348,0.9210526315789472,0,0,1
137,0.7777777777777778,0.8333333333333333,0.5,0.238095238095238,0.7593283582089553,0.5714285714285714,0.9090909090909092,0.8181818181818182,0.9852941176470588,0.9709302325581394,0.963157894736842,0,0,1
138,0.6666666666666666,0.6666666666666665,0.4,0.3333333333333333,0.9309701492537312,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.8970588235294118,0.9709302325581394,0.9157894736842104,1,0,0
139,0.6666666666666666,0.5,0.4,0.3333333333333333,0.6772388059701493,0.5714285714285714,1.0,0.9090909090909092,0.7352941176470589,0.9244186046511628,0.9473684210526316,0,0,1
140,0.7777777777777778,0.5,0.5,0.2857142857142857,0.8488805970149254,0.1428571428571428,1.0,1.0,0.5588235294117647,0.9127906976744184,0.9052631578947368,0,0,0
141,0.6666666666666666,0.5,0.6333333333333333,0.0952380952380952,0.6567164179104478,0.2857142857142856,1.0,1.0,0.7058823529411765,0.9360465116279068,0.9473684210526316,0,0,1
142,0.6666666666666666,0.5,0.3333333333333333,0.7619047619047619,0.6996268656716418,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.8382352941176471,0.9767441860465116,0.9210526315789472,0,0,0
143,0.7777777777777778,0.3333333333333332,0.5,0.4285714285714285,0.707089552238806,0.4285714285714285,1.0,0.9090909090909092,0.7205882352941176,0.9651162790697674,0.9263157894736842,0,0,1
144,0.6666666666666666,0.5,0.5666666666666667,0.1904761904761904,0.710820895522388,0.2857142857142856,1.0,1.0,0.5882352941176471,0.9593023255813952,0.9210526315789472,0,0,0
