,user_id,age,gender,education_level,country,test_run_id,battery_id,time_of_day,subtest_27,subtest_28,subtest_29,subtest_30,subtest_32,subtest_33,subtest_36,subtest_37,subtest_38,subtest_39,subtest_40,model_A_scores,model_B_scores,model_C_scores,Model_C_probabilities,Model_C_label,Model_A_probabilities,Model_A_label,Model_B_probabilities,Model_B_label
352,15930417,26.0,m,Associate's degree,US,583980,26,14,0.888888888888889,0.3333333333333332,0.5,0.1428571428571428,0.7555970149253731,0.4285714285714285,1.0,0.7272727272727273,0.823529411764706,0.9534883720930232,0.9210526315789472,0.6862486116974797,0.7539253793742474,0.7242961192577178,0.0,0,0.0,0,0.0,0
353,39001823,38.0,m,College degree,US,454152,26,18,0.6666666666666666,0.3333333333333332,0.4,0.6190476190476191,0.6455223880597015,0.2857142857142856,0.8181818181818182,0.9090909090909092,0.823529411764706,0.9709302325581394,0.9105263157894736,0.6214548796742015,0.7535760917954137,0.7019319063057498,0.0,0,0.0,0,0.0,0
354,32784245,29.0,f,Master's degree,US,197996,26,19,0.6666666666666666,0.5,0.6,0.2857142857142857,0.7966417910447762,0.4285714285714285,0.9090909090909092,0.7272727272727273,0.9411764705882352,0.9534883720930232,0.936842105263158,0.6794142735441175,0.7533536674835115,0.7736445925373865,0.0052810042565471,0,0.0,0,0.0,0
355,25408191,21.0,m,High school diploma / GED,AU,498783,26,22,0.6666666666666666,0.6666666666666665,0.3333333333333333,0.4761904761904761,0.7649253731343284,0.4285714285714285,0.9090909090909092,0.7272727272727273,0.75,0.9767441860465116,0.9473684210526316,0.6260357741328804,0.7533085014056077,0.729020848759746,0.0,0,0.0,0,0.0,0
356,24944508,41.0,f,College degree,US,79660,26,19,0.7777777777777778,0.5,0.4,0.7142857142857142,0.7817164179104478,0.2857142857142856,0.8181818181818182,0.8181818181818182,0.7352941176470589,0.9360465116279068,0.9105263157894736,0.6612739547540878,0.7529911264712595,0.7291205063100336,0.0,0,0.0,0,0.0,0
357,38979369,29.0,f,College degree,US,414484,26,21,0.888888888888889,0.6666666666666665,0.3333333333333333,0.1904761904761904,0.7873134328358209,0.4285714285714285,0.9090909090909092,0.7272727272727273,0.9411764705882352,0.9593023255813952,0.8947368421052632,0.6700328233824993,0.7528611062107822,0.7712863596228661,0.0047153885001082,1,0.0,0,0.0,0
358,27792661,53.0,f,College degree,US,297250,26,10,0.6666666666666666,0.5,0.7,0.3809523809523809,0.6716417910447762,0.2857142857142856,0.8181818181818182,0.8181818181818182,0.9852941176470588,0.9651162790697674,0.9473684210526316,0.6987786043437568,0.7527179982831508,0.7568324527487904,0.0020287136570233,0,0.0,0,0.0,0
359,38842126,22.0,f,College degree,CA,326426,26,11,0.7777777777777778,0.8333333333333333,0.2,0.3333333333333333,0.7276119402985075,0.4285714285714285,0.8181818181818182,0.8181818181818182,0.8676470588235294,0.9360465116279068,0.9052631578947368,0.6208098115162742,0.752526983233446,0.7443060557851261,0.0,0,0.0,0,0.0,0
360,12395942,57.0,f,Associate's degree,US,432448,26,9,0.6666666666666666,0.3333333333333332,0.3,0.2857142857142857,0.585820895522388,0.2857142857142856,1.0,0.9090909090909092,0.5147058823529412,0.941860465116279,0.8947368421052632,0.563482501763944,0.7519673502487925,0.5902545240056766,0.0,0,0.0,0,0.0,0
361,30434686,54.0,f,College degree,US,689318,26,6,0.888888888888889,0.8333333333333333,0.3,0.3809523809523809,0.6305970149253731,0.4285714285714285,0.8181818181818182,0.8181818181818182,0.6323529411764707,0.9476744186046512,0.9315789473684212,0.6623198086473846,0.7518147581423342,0.6771320220899756,0.0,0,0.0,0,0.0,0
362,29372844,26.0,f,High school diploma / GED,US,687753,26,11,0.888888888888889,0.5,0.5333333333333333,0.4285714285714285,0.8115671641791045,0.1428571428571428,0.8181818181818182,0.8181818181818182,0.9411764705882352,0.941860465116279,0.9105263157894736,0.7077493786329996,0.7505776614612825,0.773853661142023,0.005351706226102,0,0.0007560782050357,0,0.0,0
363,36274173,44.0,f,College degree,US,699656,26,14,0.7777777777777778,0.5,0.3,0.3809523809523809,0.5074626865671642,0.2857142857142856,0.9090909090909092,0.9090909090909092,0.6911764705882353,0.9476744186046512,0.8,0.6024318110407626,0.7505126191215707,0.626604086916287,0.0,0,0.0,0,0.0,0
364,11818126,59.0,m,Professional degree,US,384222,26,7,0.6666666666666666,0.3333333333333332,0.4333333333333333,0.3333333333333333,0.6436567164179104,0.2857142857142856,1.0,0.9090909090909092,0.4852941176470588,0.8895348837209301,0.7421052631578947,0.58840340586153,0.7502215876797118,0.5941935726745238,0.0,0,0.0,0,0.0,0
365,38923606,24.0,f,Associate's degree,CA,581385,26,20,0.888888888888889,0.5,0.5,0.2857142857142857,0.8488805970149254,0.2857142857142856,0.9090909090909092,0.7272727272727273,0.8970588235294118,0.9883720930232556,0.8894736842105263,0.7006670218590179,0.7501619713539676,0.7720771281901077,0.0049981963783276,1,0.0,0,0.0,0
366,33036210,19.0,m,High school diploma / GED,US,262803,26,23,0.5555555555555555,0.5,0.4333333333333333,0.0476190476190476,0.7444029850746269,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.6470588235294118,0.9302325581395348,0.9157894736842104,0.5840926853124038,0.7499512711709898,0.6646072692554339,0.0,0,0.0,0,0.0,0
367,38225490,32.0,m,High school diploma / GED,CA,444345,26,22,0.5555555555555555,0.6666666666666665,0.4666666666666667,0.2857142857142857,0.6119402985074627,0.4285714285714285,0.9090909090909092,0.8181818181818182,0.7794117647058824,0.9127906976744184,0.8631578947368421,0.6087931059150867,0.7498032069251878,0.6826190741133114,0.0,0,0.0,0,0.0,0
368,36691430,59.0,f,College degree,US,657116,26,20,0.5555555555555555,0.5,0.4333333333333333,0.1428571428571428,0.5839552238805971,0.4285714285714285,0.9090909090909092,0.9090909090909092,0.7352941176470589,0.9476744186046512,0.8578947368421053,0.5839061381374039,0.7497647239959898,0.6499782286651574,0.0,0,0.0,0,0.0,0
369,15320478,65.0,f,College degree,US,115084,26,22,0.6666666666666666,0.3333333333333332,0.3666666666666667,0.1428571428571428,0.6716417910447762,0.2857142857142856,0.9090909090909092,1.0,0.6176470588235294,0.9127906976744184,0.8263157894736842,0.5745655243470982,0.7497170394986132,0.6257566276540926,0.0,0,0.0,0,0.0,0
370,38977890,38.0,m,College degree,US,366064,26,22,0.6666666666666666,0.3333333333333332,0.4666666666666667,0.1904761904761904,0.7537313432835822,0.0,1.0,0.9090909090909092,0.6029411764705883,0.9476744186046512,0.8947368421052632,0.5945103038080521,0.7496618189595673,0.6391781410922196,0.0,0,0.0,0,0.0,0
371,34335726,34.0,m,Master's degree,US,507437,26,12,1.0,0.6666666666666665,0.3666666666666667,0.5714285714285714,0.6940298507462687,0.4285714285714285,0.8181818181818182,0.7272727272727273,0.7941176470588236,0.9302325581395348,0.9315789473684212,0.7138766545905624,0.7496342303481381,0.7381728208182476,0.0,0,0.0023115215352427,1,0.0,0
372,38520035,52.0,f,Master's degree,US,306612,26,12,0.6666666666666666,0.5,0.3,0.3333333333333333,0.6847014925373135,0.2857142857142856,1.0,0.8181818181818182,0.6176470588235294,0.9127906976744184,0.8736842105263158,0.5792883430968219,0.7495913733998522,0.646424720035657,0.0,0,0.0,0,0.0,0
373,27125731,25.0,m,Some college,US,610359,26,21,0.7777777777777778,0.5,0.7333333333333334,0.3333333333333333,0.7947761194029851,0.4285714285714285,0.9090909090909092,0.7272727272727273,0.661764705882353,0.9186046511627906,0.8894736842105263,0.7242969444401064,0.7493474494906115,0.7133828872749517,0.0,0,0.0035134550176754,0,0.0,0
374,38948814,20.0,f,Some college,NZ,219450,26,21,0.7777777777777778,0.3333333333333332,0.3666666666666667,0.7619047619047619,0.710820895522388,0.4285714285714285,0.8181818181818182,0.8181818181818182,0.75,0.9360465116279068,0.9,0.6509613399202517,0.7493451783040902,0.7142366301358405,0.0,0,0.0,0,0.0,0
375,39018632,29.0,m,College degree,US,728821,26,22,0.6666666666666666,0.5,0.7666666666666667,0.4761904761904761,0.8675373134328358,0.5714285714285714,0.7272727272727273,0.8181818181818182,0.6911764705882353,0.9709302325581394,0.8894736842105263,0.7265431850813462,0.7489674275055888,0.7516192752188937,0.0005439722963711,0,0.0039376668350046,0,0.0,0
376,27256787,53.0,f,College degree,US,154631,26,10,0.6666666666666666,0.3333333333333332,0.6333333333333333,0.238095238095238,0.6902985074626866,0.4285714285714285,0.9090909090909092,0.8181818181818182,0.7058823529411765,0.9709302325581394,0.9421052631578948,0.6632373978660815,0.7486919433206272,0.6824735699468544,0.0,0,0.0,0,0.0,0
